userId,movieId,rating,timestamp
11,161,3.0,1701998534
19,125,2.0,1708521941
79,119,4.5,1706976699
48,119,1.5,1702277882
46,163,2.0,1704478765
16,113,3.5,1705417106
98,152,3.0,1700795153
55,180,3.5,1704790061
17,150,1.5,1706053926
42,164,3.5,1703739114
72,175,2.5,1704933241
69,196,4.5,1700126167
73,153,3.0,1701444297
58,154,1.0,1702348826
8,101,3.0,1702532014
13,188,2.5,1702365572
53,160,3.5,1704873197
14,127,1.0,1700274743
61,141,1.5,1700636564
94,134,3.5,1704467363
71,188,3.5,1702975243
50,182,1.5,1706742031
19,122,3.5,1703078450
87,110,1.5,1700940458
19,198,4.5,1700647420
64,127,4.5,1704403294
16,139,4.5,1704976924
73,163,4.0,1703609130
35,121,5.0,1704175976
51,137,4.0,1702997412
49,159,5.0,1704014475
18,125,1.0,1707264335
81,151,5.0,1705865451
100,140,5.0,1709445819
95,196,4.0,1709586009
80,144,1.0,1703642209
20,158,5.0,1700428421
38,177,2.0,1706752916
43,145,2.5,1708366688
25,142,3.0,1704594790
17,149,3.0,1709788414
63,178,4.0,1704191599
46,148,4.0,1705220209
86,112,1.5,1707948607
98,101,5.0,1700390096
16,120,2.5,1709097440
92,198,3.0,1709429138
73,144,3.5,1701036349
29,132,4.5,1705340229
9,121,4.5,1705630952
90,184,4.5,1705248707
18,151,2.5,1700658658
63,161,1.0,1706566805
61,154,0.5,1703461083
15,154,0.5,1703559640
13,134,1.0,1700147500
87,183,5.0,1701854799
36,107,1.0,1701977851
51,101,3.5,1701439084
94,199,4.5,1700412513
8,161,2.0,1709586439
63,182,4.5,1707999258
81,159,4.5,1700644171
8,105,0.5,1705442846
70,154,3.0,1706766284
33,137,1.0,1703969465
77,141,5.0,1705960347
54,101,3.0,1701963098
36,195,1.5,1704782537
22,143,4.5,1708431662
100,171,2.5,1705606105
38,136,2.5,1706701834
37,134,5.0,1707292521
40,157,1.0,1706960516
35,110,3.5,1702905637
16,122,3.0,1704101680
17,129,3.0,1707247630
69,148,4.0,1706602331
7,189,2.0,1703186353
28,200,4.5,1700364274
94,132,4.5,1701095875
68,136,1.0,1708695958
15,136,2.5,1706013779
25,123,4.0,1707562001
38,117,4.5,1706955074
16,191,2.5,1706353279
93,146,4.0,1704340085
78,128,2.5,1708380082
10,110,1.0,1705324975
52,185,2.5,1704118173
61,120,3.0,1702202589
31,139,5.0,1700525759
99,170,0.5,1706038897
97,127,5.0,1701407467
64,185,5.0,1705682071
81,186,3.0,1709630725
67,137,2.5,1705347439
25,188,5.0,1709578261
32,159,3.5,1709394111
16,151,2.0,1703609878
69,125,4.0,1707583756
63,186,3.5,1708832372
10,180,3.5,1706822818
47,130,4.0,1707144049
67,185,1.5,1709330487
15,150,5.0,1703059854
34,125,5.0,1703089243
80,158,2.0,1700303929
52,167,2.0,1707447552
22,174,0.5,1705719457
80,117,2.5,1703472090
22,138,1.5,1705924337
71,107,2.5,1704316746
45,174,5.0,1708004420
88,153,4.5,1706615865
80,171,5.0,1700278792
86,142,4.5,1706663929
40,144,3.0,1702691815
11,113,3.5,1702308491
62,131,4.0,1707511656
39,153,5.0,1705828015
59,139,0.5,1705894968
25,113,3.0,1709047387
93,189,2.5,1705095273
85,172,4.5,1707023591
91,175,4.0,1706831511
32,192,2.5,1700811382
69,131,0.5,1703229303
9,152,0.5,1707273303
65,156,0.5,1708157086
74,154,2.0,1701628778
86,151,4.5,1709413147
92,152,5.0,1707474346
25,119,0.5,1701307589
29,147,1.0,1708556177
93,108,5.0,1702250355
92,144,0.5,1706693985
55,133,1.0,1705822878
37,106,4.0,1705986522
17,171,3.0,1703589256
81,142,4.5,1702552677
88,105,4.0,1704589475
82,193,3.0,1700422829
72,157,4.5,1709387716
87,107,2.5,1702934439
83,112,2.0,1701118923
72,195,3.0,1708262209
18,197,4.0,1701110979
100,117,3.5,1709369759
66,140,2.0,1709234267
30,124,2.5,1700881578
9,200,3.5,1702039370
52,134,3.5,1708937017
29,185,3.5,1704515071
91,192,2.5,1704074305
87,193,2.0,1705323733
58,127,0.5,1702542383
58,127,0.5,1707262187
9,160,3.5,1708448593
3,163,3.0,1708150184
6,155,3.5,1700069418
25,139,5.0,1700370605
64,161,1.0,1701675417
7,145,2.0,1700390503
29,171,4.0,1701970140
43,130,0.5,1706790485
98,177,3.5,1709610105
6,127,5.0,1706531292
13,139,1.5,1707762412
79,136,0.5,1706170946
81,200,3.0,1708013446
73,112,3.5,1701681765
28,162,2.0,1707353177
78,107,1.5,1707161143
26,151,4.5,1704342062
45,195,2.5,1709560588
38,184,5.0,1700975274
74,199,2.0,1707633294
12,173,3.0,1703516382
55,115,3.5,1701714878
11,146,3.5,1705327204
87,119,4.0,1708958415
59,134,0.5,1703267933
80,121,3.0,1705362081
71,170,1.0,1704941510
86,160,4.0,1702001372
24,188,2.5,1708873527
64,175,1.5,1704905224
99,101,0.5,1701636788
78,180,0.5,1701362099
49,200,2.5,1706203816
5,120,1.5,1707241531
66,107,1.0,1709091111
13,165,1.5,1704720576
13,185,1.0,1704521682
19,186,1.5,1705957330
58,145,4.0,1708135317
74,170,3.5,1700995110
69,127,3.5,1701977274
95,154,3.0,1703058072
3,177,5.0,1708934914
74,139,1.5,1702586663
28,145,3.0,1706215415
76,165,0.5,1707185967
100,182,4.0,1702248838
33,161,2.0,1705316192
10,119,4.0,1704848816
88,150,1.0,1704995997
59,179,3.0,1700166246
68,195,5.0,1701805383
96,179,4.5,1707602498
47,163,3.5,1706927059
9,151,3.0,1701787593
58,183,5.0,1705580769
33,129,1.0,1707294968
85,107,2.5,1704700078
24,145,2.5,1708350928
15,101,4.0,1708888247
31,129,0.5,1701279688
17,170,1.0,1700128470
25,167,3.0,1705121139
59,167,4.0,1704530690
41,199,0.5,1709722688
47,118,4.5,1701121219
97,115,5.0,1704663326
3,140,1.0,1708627469
12,154,1.0,1705688364
69,125,5.0,1701000624
44,124,1.0,1708888409
98,174,3.5,1706503809
88,187,3.5,1701775178
23,124,5.0,1703856456
18,142,0.5,1705754714
69,159,2.5,1701354614
90,111,2.0,1701793246
18,133,4.0,1703527416
20,130,4.0,1703347665
45,181,1.5,1704689963
65,167,4.0,1701327131
7,184,4.5,1709024828
92,165,0.5,1700319408
99,177,5.0,1709718761
14,143,4.5,1706398345
6,105,3.5,1703012274
83,114,0.5,1707754540
77,115,0.5,1702886206
82,137,5.0,1706822743
78,148,0.5,1701933675
9,147,3.0,1706195788
82,143,3.0,1704841277
2,163,3.5,1702354700
62,116,3.0,1708489848
93,153,5.0,1705382313
66,112,3.0,1703294752
45,158,1.0,1706832677
4,146,1.5,1708536132
87,148,3.5,1708691035
31,155,1.5,1705919397
60,168,2.0,1702803010
69,122,5.0,1707026869
87,150,2.5,1709551891
21,179,5.0,1700170808
62,138,5.0,1704929512
34,135,4.5,1704946852
59,132,0.5,1703085931
94,130,3.0,1702837801
25,148,1.5,1706578144
93,196,2.5,1706810982
88,131,2.5,1708670668
80,165,1.5,1700821263
14,188,1.0,1703210008
4,111,0.5,1704615251
52,112,2.0,1708251088
90,104,4.0,1704178263
44,169,3.0,1706592766
65,147,3.5,1706323565
24,126,3.5,1707113527
76,139,4.5,1702683081
53,176,4.0,1704381529
20,174,1.5,1707461293
82,167,3.5,1701160830
15,138,3.0,1701144713
12,199,1.5,1704367089
97,135,3.0,1706261312
16,123,0.5,1705214608
91,127,1.5,1705883050
26,140,4.0,1702584749
78,183,2.0,1707758057
74,126,3.0,1708365606
78,101,3.0,1706902200
99,200,2.5,1702730060
70,160,5.0,1709417129
18,157,4.0,1705188288
27,142,2.5,1703850882
12,193,2.5,1706566572
55,135,5.0,1709190105
27,181,0.5,1704752846
60,197,4.0,1707352572
16,175,1.0,1705891446
72,188,5.0,1703845938
21,170,3.5,1708225655
96,172,4.5,1709957505
85,145,2.5,1706965417
96,189,2.5,1703612040
78,105,2.5,1703332432
64,146,4.0,1701288544
48,101,0.5,1701850346
93,103,0.5,1704504446
6,159,4.5,1705635726
52,156,1.5,1702491745
31,124,3.0,1705066992
89,183,2.5,1703744719
73,151,2.5,1704109495
7,128,3.5,1700743489
41,183,3.0,1704680748
24,175,1.5,1705509571
60,156,3.5,1700033324
30,141,4.0,1701586605
81,127,2.5,1704254542
60,137,5.0,1700459174
85,146,4.0,1707877329
56,185,1.5,1707209996
52,187,3.0,1700984378
56,124,2.0,1706504523
76,130,1.0,1700960847
50,173,2.0,1703723934
66,148,4.0,1701264996
81,108,1.5,1707011071
39,150,2.5,1705430312
68,148,2.5,1700942384
44,121,2.5,1702046118
90,131,5.0,1707396964
82,168,4.5,1705682434
4,200,3.0,1700004515
27,172,4.0,1701282413
98,180,2.5,1708621882
28,196,5.0,1702193225
95,174,3.0,1703410531
52,145,2.5,1709240855
60,148,2.0,1709288277
53,174,2.5,1700517899
31,123,2.0,1708725877
2,187,1.5,1708712186
67,182,5.0,1705007738
17,109,5.0,1708933071
19,184,0.5,1702223389
26,177,2.0,1702204234
17,145,2.0,1706166622
35,152,3.5,1706280140
16,128,0.5,1705944402
43,176,2.5,1702835998
55,189,1.0,1705970379
61,125,1.0,1702203168
22,130,3.5,1705559412
53,192,4.0,1701876600
49,108,3.5,1707049785
69,106,3.0,1702218979
10,135,0.5,1708300726
96,145,3.5,1709028967
14,168,4.5,1704280796
60,125,3.0,1706100395
38,148,0.5,1702222149
62,150,3.0,1700221898
83,178,5.0,1702007427
69,197,3.5,1700009217
13,186,4.5,1706727163
12,163,2.5,1700842555
44,191,4.5,1700586734
69,140,2.0,1709797403
3,171,3.0,1702885427
43,156,2.5,1706451224
40,170,5.0,1708618615
45,104,3.5,1702355868
63,128,0.5,1708874833
38,125,2.5,1706548103
56,152,5.0,1708349273
60,197,1.0,1702316733
65,107,3.5,1707692851
2,186,1.0,1702430294
100,157,2.5,1706050508
95,142,2.5,1705993696
89,116,3.0,1703637498
71,170,4.5,1705877912
80,154,3.5,1703600036
65,195,2.5,1706720087
35,110,4.0,1701443668
55,105,4.5,1709965508
46,173,4.0,1706892445
58,190,3.5,1706943026
78,138,2.5,1702289329
80,122,2.0,1703561729
73,119,4.0,1709415524
86,111,2.5,1707495180
40,110,3.5,1709118109
7,107,0.5,1700687125
34,199,5.0,1705297113
23,136,1.5,1702235213
45,114,3.0,1702251741
47,176,1.0,1702423137
5,143,5.0,1708966354
56,109,1.5,1701816541
29,150,2.0,1702362327
48,172,1.0,1702489457
71,173,0.5,1702347882
74,146,4.5,1704926097
22,106,4.0,1707848847
77,186,1.0,1700010581
38,200,3.0,1700927293
53,120,4.0,1702048355
5,118,3.0,1703607230
16,183,2.0,1703197053
38,169,4.0,1704038646
40,108,0.5,1705656190
25,181,1.5,1708378818
50,141,1.5,1701432784
27,104,1.5,1706236744
8,112,4.0,1708359595
61,187,2.0,1708031453
70,161,2.0,1704487824
20,115,3.5,1706038193
74,115,4.0,1701036166
53,176,1.0,1706255370
61,196,1.5,1700659356
5,176,4.0,1705250903
19,191,2.0,1705685431
22,177,0.5,1705977776
